attempt_count,same_password_count,recent_attempts,country,service,risk_level,attack_type
51,4,37,United Kingdom,web_login,High,Bot Attack
31,8,28,Russia,admin_panel,High,Bot Attack
3,2,3,United States,web_login,Low,Normal
3,0,1,China,web_login,Low,Normal
13,12,6,Germany,web_login,High,Credential Stuffing
8,19,6,Canada,admin_panel,High,Credential Stuffing
1,0,0,France,web_login,Low,Normal
8,11,8,Brazil,web_login,High,Credential Stuffing
44,4,31,India,web_login,High,Bot Attack
51,4,22,United States,admin_panel,High,Bot Attack
22,6,14,Australia,admin_panel,High,Brute Force
26,5,24,Russia,web_login,High,Brute Force
2,1,3,Germany,web_login,Low,Normal
43,7,29,Canada,admin_panel,High,Bot Attack
5,17,8,Brazil,web_login,High,Credential Stuffing
7,19,5,France,web_login,High,Credential Stuffing
2,0,3,China,admin_panel,Low,Normal
2,0,1,China,admin_panel,Low,Normal
1,0,3,Australia,admin_panel,Low,Normal
26,7,40,Brazil,web_login,High,Bot Attack
11,14,4,Germany,admin_panel,High,Credential Stuffing
7,10,5,United States,web_login,High,Credential Stuffing
9,9,3,France,admin_panel,High,Credential Stuffing
8,13,8,Brazil,web_login,High,Credential Stuffing
30,5,23,Canada,admin_panel,High,Brute Force
2,1,0,Canada,web_login,Low,Normal
23,5,32,Germany,web_login,High,Bot Attack
14,13,2,Russia,admin_panel,High,Credential Stuffing
12,8,30,Brazil,admin_panel,High,Brute Force
3,2,0,Russia,admin_panel,Low,Normal
28,8,31,United States,admin_panel,High,Bot Attack
27,3,25,Australia,admin_panel,High,Bot Attack
45,4,28,United States,web_login,High,Bot Attack
51,8,17,Germany,admin_panel,High,Bot Attack
15,18,2,China,admin_panel,High,Credential Stuffing
22,5,23,Germany,admin_panel,High,Bot Attack
36,9,24,India,admin_panel,High,Brute Force
42,6,20,India,web_login,High,Bot Attack
1,2,1,United Kingdom,web_login,Low,Normal
3,1,0,India,web_login,Low,Normal
55,7,16,United Kingdom,web_login,High,Bot Attack
52,5,33,Canada,admin_panel,High,Bot Attack
2,0,1,Russia,admin_panel,Low,Normal
5,15,6,Russia,web_login,High,Credential Stuffing
9,12,6,France,admin_panel,High,Credential Stuffing
45,8,32,United States,web_login,High,Bot Attack
11,13,3,France,admin_panel,High,Credential Stuffing
11,9,3,Canada,web_login,High,Credential Stuffing
1,2,3,France,admin_panel,Low,Normal
39,3,32,Brazil,web_login,High,Bot Attack
31,7,16,Russia,admin_panel,High,Brute Force
7,17,8,Russia,web_login,High,Credential Stuffing
34,9,28,Brazil,admin_panel,High,Brute Force
36,12,28,France,admin_panel,High,Brute Force
5,18,6,Canada,web_login,High,Credential Stuffing
57,7,16,Germany,admin_panel,High,Bot Attack
18,11,18,Australia,web_login,High,Brute Force
56,3,17,Brazil,admin_panel,High,Bot Attack
24,12,23,Germany,admin_panel,High,Brute Force
10,11,5,Canada,admin_panel,High,Credential Stuffing
14,16,5,Germany,web_login,High,Credential Stuffing
12,9,3,France,web_login,High,Credential Stuffing
12,8,5,Germany,admin_panel,High,Credential Stuffing
18,11,16,Brazil,web_login,High,Brute Force
1,0,1,Germany,web_login,Low,Normal
2,2,2,Germany,web_login,Low,Normal
48,5,22,United Kingdom,web_login,High,Bot Attack
35,12,19,Canada,admin_panel,High,Brute Force
47,7,38,United Kingdom,web_login,High,Bot Attack
3,1,3,Brazil,admin_panel,Low,Normal
2,1,3,China,admin_panel,Low,Normal
14,10,14,Australia,admin_panel,High,Brute Force
2,0,3,Russia,web_login,Low,Normal
34,9,11,United States,admin_panel,High,Brute Force
12,19,3,India,web_login,High,Credential Stuffing
10,16,4,China,web_login,High,Credential Stuffing
31,10,27,Canada,web_login,High,Brute Force
6,8,8,India,web_login,High,Credential Stuffing
2,0,2,Australia,web_login,Low,Normal
9,19,4,United Kingdom,admin_panel,High,Credential Stuffing
27,8,17,Australia,admin_panel,High,Brute Force
43,3,15,France,web_login,High,Bot Attack
47,5,36,China,web_login,High,Bot Attack
35,10,28,Germany,admin_panel,High,Brute Force
12,19,3,India,web_login,High,Credential Stuffing
31,5,33,France,web_login,High,Bot Attack
40,10,16,Australia,web_login,High,Brute Force
22,4,24,United Kingdom,web_login,High,Bot Attack
47,4,30,United Kingdom,web_login,High,Bot Attack
48,6,28,France,admin_panel,High,Bot Attack
2,1,0,United Kingdom,web_login,Low,Normal
2,1,2,China,web_login,Low,Normal
9,15,3,Russia,web_login,High,Credential Stuffing
32,7,37,China,web_login,High,Bot Attack
16,8,19,Russia,admin_panel,High,Brute Force
23,9,20,Canada,web_login,High,Brute Force
26,5,19,Russia,web_login,High,Bot Attack
11,14,4,China,admin_panel,High,Credential Stuffing
3,0,3,India,web_login,Low,Normal
1,0,1,Brazil,web_login,Low,Normal
16,11,10,Australia,web_login,High,Brute Force
59,5,27,United Kingdom,admin_panel,High,Bot Attack
1,1,0,Brazil,admin_panel,Low,Normal
34,5,25,France,web_login,High,Brute Force
28,9,24,France,web_login,High,Brute Force
10,19,6,India,web_login,High,Credential Stuffing
1,2,1,Brazil,web_login,Low,Normal
29,12,20,Germany,admin_panel,High,Brute Force
2,0,1,Canada,admin_panel,Low,Normal
1,0,1,Brazil,web_login,Low,Normal
10,15,8,Canada,web_login,High,Credential Stuffing
38,9,30,Germany,web_login,High,Brute Force
56,7,38,Brazil,web_login,High,Bot Attack
25,9,19,China,web_login,High,Brute Force
2,0,2,Canada,web_login,Low,Normal
34,6,27,Germany,admin_panel,High,Brute Force
11,11,5,Germany,web_login,High,Credential Stuffing
40,6,15,France,admin_panel,High,Brute Force
1,2,1,United States,admin_panel,Low,Normal
27,9,27,France,web_login,High,Brute Force
18,11,30,India,admin_panel,High,Brute Force
50,8,34,India,web_login,High,Bot Attack
3,1,0,United States,web_login,Low,Normal
21,8,30,Canada,admin_panel,High,Bot Attack
39,8,30,Brazil,admin_panel,High,Bot Attack
20,9,24,Australia,web_login,High,Brute Force
36,5,30,India,web_login,High,Bot Attack
12,6,30,United States,web_login,High,Brute Force
21,9,20,Canada,admin_panel,High,Brute Force
14,8,27,India,admin_panel,High,Brute Force
8,18,3,China,admin_panel,High,Credential Stuffing
11,11,5,United Kingdom,admin_panel,High,Credential Stuffing
10,14,7,Canada,web_login,High,Credential Stuffing
24,5,23,France,web_login,High,Brute Force
36,8,22,Brazil,admin_panel,High,Brute Force
45,3,16,China,web_login,High,Bot Attack
30,5,14,United States,admin_panel,High,Brute Force
1,0,3,Brazil,web_login,Low,Normal
5,19,6,India,web_login,High,Credential Stuffing
2,1,0,Australia,web_login,Low,Normal
27,7,19,Germany,admin_panel,High,Brute Force
39,5,39,Russia,web_login,High,Bot Attack
56,3,15,Germany,admin_panel,High,Bot Attack
3,2,0,United Kingdom,admin_panel,Low,Normal
56,8,40,India,admin_panel,High,Bot Attack
20,8,39,Russia,web_login,High,Bot Attack
58,8,27,China,admin_panel,High,Bot Attack
19,7,15,Russia,admin_panel,High,Brute Force
15,16,6,Australia,web_login,High,Credential Stuffing
25,8,29,United Kingdom,admin_panel,High,Bot Attack
49,5,15,Australia,admin_panel,High,Bot Attack
2,1,3,Australia,web_login,Low,Normal
59,5,21,Russia,web_login,High,Bot Attack
27,5,40,Russia,admin_panel,High,Bot Attack
2,2,0,Australia,admin_panel,Low,Normal
14,14,7,United Kingdom,admin_panel,High,Credential Stuffing
26,8,30,China,admin_panel,High,Bot Attack
3,2,2,China,admin_panel,Low,Normal
21,10,19,Canada,web_login,High,Brute Force
1,2,0,Australia,admin_panel,Low,Normal
14,18,7,United States,web_login,High,Credential Stuffing
34,9,19,India,web_login,High,Brute Force
9,12,4,Brazil,admin_panel,High,Credential Stuffing
52,8,25,United Kingdom,web_login,High,Bot Attack
10,15,5,India,web_login,High,Credential Stuffing
15,19,2,United Kingdom,admin_panel,High,Credential Stuffing
3,1,2,Brazil,admin_panel,Low,Normal
11,13,5,Canada,admin_panel,High,Credential Stuffing
2,0,3,Brazil,web_login,Low,Normal
3,2,1,United Kingdom,admin_panel,Low,Normal
7,19,2,Russia,admin_panel,High,Credential Stuffing
1,2,1,Germany,admin_panel,Low,Normal
46,8,37,United Kingdom,web_login,High,Bot Attack
49,4,20,Australia,admin_panel,High,Bot Attack
23,7,12,India,admin_panel,High,Brute Force
1,2,2,China,web_login,Low,Normal
3,0,2,United States,admin_panel,Low,Normal
6,14,6,Brazil,web_login,High,Credential Stuffing
25,5,16,United Kingdom,admin_panel,High,Brute Force
36,12,16,Australia,web_login,High,Brute Force
55,7,34,United Kingdom,admin_panel,High,Bot Attack
40,11,12,United Kingdom,web_login,High,Brute Force
10,16,2,China,web_login,High,Credential Stuffing
50,8,28,China,admin_panel,High,Bot Attack
3,1,3,India,web_login,Low,Normal
19,8,18,United Kingdom,web_login,High,Brute Force
41,4,18,India,web_login,High,Bot Attack
33,7,21,China,web_login,High,Bot Attack
23,6,12,Brazil,web_login,High,Brute Force
15,15,8,Australia,admin_panel,High,Credential Stuffing
2,2,1,United States,admin_panel,Low,Normal
11,8,3,Russia,web_login,High,Credential Stuffing
53,4,20,Canada,admin_panel,High,Bot Attack
20,11,10,France,admin_panel,High,Brute Force
32,10,19,Australia,admin_panel,High,Brute Force
48,3,26,Canada,admin_panel,High,Bot Attack
34,4,23,Germany,web_login,High,Bot Attack
14,6,30,United States,admin_panel,High,Brute Force
35,11,20,Brazil,web_login,High,Brute Force
3,1,3,United States,admin_panel,Low,Normal
46,6,23,United States,admin_panel,High,Bot Attack
13,9,4,France,admin_panel,High,Credential Stuffing
46,6,29,France,web_login,High,Bot Attack
12,11,6,Australia,admin_panel,High,Credential Stuffing
12,5,18,China,web_login,High,Brute Force
15,17,4,China,web_login,High,Credential Stuffing
11,14,6,Australia,web_login,High,Credential Stuffing
7,12,8,India,web_login,High,Credential Stuffing
41,5,36,France,admin_panel,High,Bot Attack
5,10,2,Russia,web_login,High,Credential Stuffing
24,3,15,Germany,web_login,High,Bot Attack
7,17,7,Brazil,admin_panel,High,Credential Stuffing
22,4,40,Canada,web_login,High,Bot Attack
31,4,37,Canada,admin_panel,High,Bot Attack
3,0,2,United States,admin_panel,Low,Normal
1,0,2,Australia,admin_panel,Low,Normal
40,3,26,Australia,admin_panel,High,Bot Attack
11,11,5,China,admin_panel,High,Credential Stuffing
1,2,1,United States,web_login,Low,Normal
3,0,1,India,admin_panel,Low,Normal
14,9,26,France,admin_panel,High,Brute Force
37,12,22,India,admin_panel,High,Brute Force
47,8,31,Russia,admin_panel,High,Bot Attack
17,7,17,United Kingdom,web_login,High,Brute Force
3,0,1,Germany,web_login,Low,Normal
38,3,22,China,web_login,High,Bot Attack
20,5,16,Australia,web_login,High,Brute Force
18,9,27,United States,web_login,High,Brute Force
53,7,37,Canada,admin_panel,High,Bot Attack
3,0,2,France,admin_panel,Low,Normal
5,16,8,United States,web_login,High,Credential Stuffing
5,19,4,France,admin_panel,High,Credential Stuffing
32,7,11,France,web_login,High,Brute Force
2,1,0,Germany,admin_panel,Low,Normal
5,8,6,China,web_login,High,Credential Stuffing
1,0,3,India,web_login,Low,Normal
1,1,0,Australia,web_login,Low,Normal
39,7,33,United Kingdom,admin_panel,High,Bot Attack
3,0,3,Australia,admin_panel,Low,Normal
21,6,30,United States,admin_panel,High,Brute Force
58,4,34,Australia,web_login,High,Bot Attack
43,4,28,Brazil,web_login,High,Bot Attack
1,1,0,United States,admin_panel,Low,Normal
12,8,3,India,web_login,High,Credential Stuffing
2,1,3,India,web_login,Low,Normal
8,11,8,Australia,web_login,High,Credential Stuffing
25,5,29,Australia,web_login,High,Brute Force
3,1,3,Germany,web_login,Low,Normal
13,15,7,France,admin_panel,High,Credential Stuffing
11,15,3,India,web_login,High,Credential Stuffing
8,8,5,India,admin_panel,High,Credential Stuffing
33,6,27,Russia,web_login,High,Brute Force
51,3,24,United Kingdom,admin_panel,High,Bot Attack
11,8,14,Germany,admin_panel,High,Brute Force
8,16,7,India,admin_panel,High,Credential Stuffing
47,7,25,China,admin_panel,High,Bot Attack
12,15,4,Canada,web_login,High,Credential Stuffing
22,6,10,Canada,admin_panel,High,Brute Force
14,8,24,Brazil,admin_panel,High,Brute Force
1,0,0,India,web_login,Low,Normal
2,0,3,China,admin_panel,Low,Normal
16,11,29,China,admin_panel,High,Brute Force
10,11,15,Brazil,admin_panel,High,Brute Force
1,0,0,United States,admin_panel,Low,Normal
7,15,8,China,admin_panel,High,Credential Stuffing
26,3,36,United States,web_login,High,Bot Attack
12,12,12,India,admin_panel,High,Brute Force
35,7,25,China,web_login,High,Bot Attack
5,10,2,United States,admin_panel,High,Credential Stuffing
6,9,7,Germany,web_login,High,Credential Stuffing
25,4,20,Australia,admin_panel,High,Bot Attack
8,16,6,Canada,web_login,High,Credential Stuffing
7,9,6,China,admin_panel,High,Credential Stuffing
1,2,0,United Kingdom,web_login,Low,Normal
32,9,12,India,admin_panel,High,Brute Force
12,19,8,United States,admin_panel,High,Credential Stuffing
18,7,18,France,web_login,High,Brute Force
25,8,40,Germany,admin_panel,High,Bot Attack
20,11,29,China,admin_panel,High,Brute Force
2,2,1,United Kingdom,web_login,Low,Normal
33,10,29,Australia,admin_panel,High,Brute Force
3,1,1,China,web_login,Low,Normal
3,0,2,United States,admin_panel,Low,Normal
28,11,26,Germany,admin_panel,High,Brute Force
22,8,27,Russia,admin_panel,High,Brute Force
33,8,24,Canada,admin_panel,High,Bot Attack
42,3,25,Australia,admin_panel,High,Bot Attack
38,4,17,United States,admin_panel,High,Bot Attack
56,3,31,Russia,web_login,High,Bot Attack
15,18,8,Germany,admin_panel,High,Credential Stuffing
1,1,1,Germany,web_login,Low,Normal
52,6,40,Canada,admin_panel,High,Bot Attack
14,12,5,United States,web_login,High,Credential Stuffing
33,6,22,Germany,web_login,High,Bot Attack
33,8,13,Germany,web_login,High,Brute Force
15,17,8,Germany,web_login,High,Credential Stuffing
1,1,2,United Kingdom,web_login,Low,Normal
14,20,4,Australia,web_login,High,Credential Stuffing
40,5,13,United Kingdom,admin_panel,High,Brute Force
3,0,1,Canada,admin_panel,Low,Normal
11,11,3,Germany,admin_panel,High,Credential Stuffing
21,3,38,Russia,web_login,High,Bot Attack
1,2,0,France,web_login,Low,Normal
8,11,6,Germany,admin_panel,High,Credential Stuffing
37,9,26,Russia,web_login,High,Brute Force
29,6,28,Russia,web_login,High,Brute Force
2,1,2,France,web_login,Low,Normal
36,6,13,Germany,web_login,High,Brute Force
49,7,16,France,admin_panel,High,Bot Attack
36,5,31,Brazil,admin_panel,High,Bot Attack
16,5,30,United States,admin_panel,High,Brute Force
29,4,34,Canada,web_login,High,Bot Attack
1,0,2,Canada,web_login,Low,Normal
24,4,28,United States,web_login,High,Bot Attack
14,6,18,Germany,web_login,High,Brute Force
28,8,16,United Kingdom,web_login,High,Brute Force
5,20,3,United Kingdom,admin_panel,High,Credential Stuffing
20,8,23,Canada,admin_panel,High,Bot Attack
37,5,34,Russia,web_login,High,Bot Attack
6,16,7,Australia,web_login,High,Credential Stuffing
30,7,29,Russia,admin_panel,High,Bot Attack
27,7,30,India,web_login,High,Brute Force
3,2,3,Canada,web_login,Low,Normal
19,8,26,Russia,web_login,High,Brute Force
15,12,4,China,admin_panel,High,Credential Stuffing
17,10,24,Australia,admin_panel,High,Brute Force
5,8,5,Australia,web_login,High,Credential Stuffing
12,11,28,Brazil,web_login,High,Brute Force
21,6,18,United States,web_login,High,Brute Force
3,1,2,Germany,admin_panel,Low,Normal
56,4,26,China,web_login,High,Bot Attack
1,1,0,India,admin_panel,Low,Normal
2,0,0,Russia,admin_panel,Low,Normal
56,3,28,India,admin_panel,High,Bot Attack
3,1,2,Canada,admin_panel,Low,Normal
14,15,4,United States,web_login,High,Credential Stuffing
53,3,18,United Kingdom,web_login,High,Bot Attack
22,8,40,Brazil,admin_panel,High,Bot Attack
1,0,3,United States,admin_panel,Low,Normal
54,3,28,Germany,web_login,High,Bot Attack
54,3,23,China,admin_panel,High,Bot Attack
58,6,23,Germany,admin_panel,High,Bot Attack
20,8,26,Brazil,web_login,High,Brute Force
27,6,22,France,web_login,High,Brute Force
12,11,8,Germany,admin_panel,High,Credential Stuffing
32,7,22,United Kingdom,admin_panel,High,Brute Force
35,4,38,United Kingdom,admin_panel,High,Bot Attack
1,2,1,Germany,admin_panel,Low,Normal
10,8,4,Brazil,admin_panel,High,Credential Stuffing
12,19,3,France,admin_panel,High,Credential Stuffing
5,18,2,Germany,admin_panel,High,Credential Stuffing
55,3,17,France,web_login,High,Bot Attack
12,15,6,China,web_login,High,Credential Stuffing
2,1,0,United States,admin_panel,Low,Normal
54,5,16,India,web_login,High,Bot Attack
60,8,21,India,web_login,High,Bot Attack
3,1,2,United Kingdom,admin_panel,Low,Normal
9,11,4,India,admin_panel,High,Credential Stuffing
1,2,3,Russia,web_login,Low,Normal
2,0,3,Brazil,admin_panel,Low,Normal
14,17,2,Canada,web_login,High,Credential Stuffing
14,12,24,India,web_login,High,Brute Force
10,19,6,Germany,admin_panel,High,Credential Stuffing
10,8,4,India,web_login,High,Credential Stuffing
6,9,2,United Kingdom,admin_panel,High,Credential Stuffing
2,2,0,Canada,admin_panel,Low,Normal
1,1,2,Germany,web_login,Low,Normal
23,8,28,Russia,web_login,High,Bot Attack
56,7,33,Canada,web_login,High,Bot Attack
1,0,3,United Kingdom,web_login,Low,Normal
31,7,12,France,web_login,High,Brute Force
18,10,11,France,web_login,High,Brute Force
11,17,8,China,web_login,High,Credential Stuffing
9,15,8,India,web_login,High,Credential Stuffing
14,13,5,China,web_login,High,Credential Stuffing
3,2,1,India,admin_panel,Low,Normal
1,2,2,India,web_login,Low,Normal
52,6,22,United Kingdom,admin_panel,High,Bot Attack
50,7,27,Russia,web_login,High,Bot Attack
6,16,4,Russia,admin_panel,High,Credential Stuffing
1,1,0,Canada,web_login,Low,Normal
14,6,18,China,admin_panel,High,Brute Force
1,1,3,China,web_login,Low,Normal
1,0,2,United Kingdom,admin_panel,Low,Normal
3,1,2,Brazil,web_login,Low,Normal
1,2,1,China,admin_panel,Low,Normal
1,1,0,Germany,admin_panel,Low,Normal
18,9,28,United Kingdom,web_login,High,Brute Force
39,6,10,China,admin_panel,High,Brute Force
21,8,16,Germany,web_login,High,Bot Attack
36,6,25,Germany,web_login,High,Bot Attack
24,5,10,Canada,admin_panel,High,Brute Force
1,1,2,France,web_login,Low,Normal
24,5,20,United States,admin_panel,High,Bot Attack
21,3,21,Australia,web_login,High,Bot Attack
8,18,6,Australia,web_login,High,Credential Stuffing
19,6,30,India,web_login,High,Brute Force
16,8,12,United States,web_login,High,Brute Force
58,6,32,France,admin_panel,High,Bot Attack
38,12,19,Canada,web_login,High,Brute Force
2,2,2,Russia,admin_panel,Low,Normal
25,8,28,United Kingdom,web_login,High,Bot Attack
11,9,3,Canada,admin_panel,High,Credential Stuffing
2,2,1,Russia,admin_panel,Low,Normal
1,0,0,Russia,web_login,Low,Normal
12,5,20,Brazil,admin_panel,High,Brute Force
2,2,3,Canada,admin_panel,Low,Normal
33,6,18,India,web_login,High,Brute Force
45,5,17,Brazil,admin_panel,High,Bot Attack
15,8,7,Russia,admin_panel,High,Credential Stuffing
25,6,18,Australia,admin_panel,High,Bot Attack
9,9,8,Russia,web_login,High,Credential Stuffing
40,8,31,Brazil,web_login,High,Bot Attack
21,3,34,China,admin_panel,High,Bot Attack
26,8,18,Canada,web_login,High,Brute Force
8,13,8,United States,admin_panel,High,Credential Stuffing
2,1,1,Australia,admin_panel,Low,Normal
17,6,25,China,admin_panel,High,Brute Force
5,17,4,Australia,admin_panel,High,Credential Stuffing
7,12,2,Canada,web_login,High,Credential Stuffing
